climate_index,DatasetID,ccf,catchment,Proxy_Timespan,StartYear,EndYear,maxcorr,lag_match
et_morton_potential__1yr_wy7,Dataset_464,0.615383963,murray,1278.3,718.1,1996.4,0.615383963,-4
et_morton_potential__1yr_wy7,Dataset_437,0.607637311,murray,861,1144,2005,0.607637311,1
et_morton_potential__1yr_wy7,Dataset_342,0.591723084,murray,1382,627,2009,0.591723084,1
et_morton_potential__1yr_wy7,Dataset_337,0.588497634,murray,1382,627,2009,0.588497634,-5
et_morton_potential__1yr_wy7,Dataset_466,0.560915766,murray,1278.3,718.1,1996.4,0.560915766,-5
et_morton_potential__1yr_wy7,Dataset_396,0.55408851,murray,280,1718,1998,0.55408851,-2
et_morton_potential__1yr_wy7,Dataset_457,0.554072064,murray,1279.2,727.9,2007.1,0.554072064,2
et_morton_potential__1yr_wy7,Dataset_454,0.536989201,murray,1117.9,881.2,1999.1,0.536989201,-5
et_morton_potential__1yr_wy7,Dataset_461,0.529676814,murray,1279.2,727.9,2007.1,0.529676814,1
et_morton_potential__1yr_wy7,Dataset_375,0.512609472,murray,275.1,1711.5,1986.6,0.512609472,-5
et_morton_potential__1yr_wy7,Dataset_240,0.492074606,murray,374,1607,1981,0.492074606,1
et_morton_potential__1yr_wy7,Dataset_586,0.479520448,murray,443,1551,1994,0.479520448,-4
et_morton_potential__1yr_wy7,Dataset_405,0.448420672,murray,2003,1,2004,0.448420672,-5
et_morton_potential__1yr_wy7,Dataset_269,0.44533537,murray,373,1612,1985,0.44533537,-1
et_morton_potential__1yr_wy7,Dataset_156,0.438935034,murray,542,1457,1999,0.438935034,0
et_morton_potential__1yr_wy7,Dataset_148,0.433461636,murray,215,1781.5,1996.5,0.433461636,-1
et_morton_potential__1yr_wy7,Dataset_149,0.433461636,murray,215,1781.5,1996.5,0.433461636,-1
et_morton_potential__1yr_wy7,Dataset_249,0.428535803,murray,234,1762,1996,0.428535803,-1
et_morton_potential__1yr_wy7,Dataset_459,0.423006873,murray,1279.2,727.9,2007.1,0.423006873,2
et_morton_potential__1yr_wy7,Dataset_392.3,0.404232583,murray,587.32,1423.23,2010.55,0.404232583,3
et_morton_potential__1yr_wy7,Dataset_237,0.401251827,murray,451,1547,1998,0.401251827,2
et_morton_potential__1yr_wy7,Dataset_242,0.400064203,murray,225,1776,2001,0.400064203,-1
et_morton_potential__1yr_wy7,Dataset_456,0.394551013,murray,1288,719.1,2007.1,0.394551013,-5
et_morton_potential__1yr_wy7,Dataset_467,0.370666505,murray,1278.3,718.1,1996.4,0.370666505,-4
et_morton_potential__1yr_wy7,Dataset_144.2,0.363333021,murray,389.9609807,1572.984119,1962.9451,0.363333021,-3
et_morton_potential__1yr_wy7,Dataset_144.1,0.361300813,murray,446.3,1557.2,2003.5,0.361300813,-5
et_morton_potential__1yr_wy7,Dataset_8,0.360483545,murray,346,1639,1985,0.360483545,-1
et_morton_potential__1yr_wy7,Dataset_266,0.35799595,murray,347,1646,1993,0.35799595,0
et_morton_potential__1yr_wy7,Dataset_252,0.350827195,murray,270,1726.78,1996.91,0.350827195,3
rain__1yr_wy7,Dataset_269,0.678100839,murray,373,1612,1985,0.678100839,-1
rain__1yr_wy7,Dataset_8,0.498994798,murray,346,1639,1985,0.498994798,-1
rain__1yr_wy7,Dataset_17,0.361029206,murray,310,1685,1995,0.361029206,-1
spei_12m__1yr_wy7,Dataset_269,0.674985478,murray,373,1612,1985,0.674985478,-1
spei_12m__1yr_wy7,Dataset_8,0.502998646,murray,346,1639,1985,0.502998646,-1
spei_12m__1yr_wy7,Dataset_144.2,0.35338344,murray,389.9609807,1572.984119,1962.9451,0.35338344,-3
spei_24m__1yr_wy7,Dataset_269,0.485109497,murray,373,1612,1985,0.485109497,-1
spei_24m__1yr_wy7,Dataset_375,0.465360002,murray,275.1,1711.5,1986.6,0.465360002,-4
spei_24m__1yr_wy7,Dataset_229,0.368254954,murray,729,1269,1998,0.368254954,1
spei_24m__1yr_wy7,Dataset_235,0.358794161,murray,423,1559,1982,0.358794161,-1
spei_24m__1yr_wy7,Dataset_156,0.357924168,murray,542,1457,1999,0.357924168,0
spei_36m__1yr_wy7,Dataset_375,0.525136127,murray,275.1,1711.5,1986.6,0.525136127,-4
spei_36m__1yr_wy7,Dataset_536,0.431656633,murray,2078.7,-95.3,1983.4,0.431656633,5
spei_36m__1yr_wy7,Dataset_148,0.401170925,murray,215,1781.5,1996.5,0.401170925,1
spei_36m__1yr_wy7,Dataset_149,0.401170925,murray,215,1781.5,1996.5,0.401170925,1
spei_36m__1yr_wy7,Dataset_266,0.397472166,murray,347,1646,1993,0.397472166,-5
spei_36m__1yr_wy7,Dataset_265,0.394818848,murray,347,1646,1993,0.394818848,-5
spei_36m__1yr_wy7,Dataset_153,0.390362947,murray,384,1617.5,2001.5,0.390362947,1
spei_36m__1yr_wy7,Dataset_154,0.390362947,murray,384,1617.5,2001.5,0.390362947,1
spei_36m__1yr_wy7,Dataset_238,0.382562813,murray,261,1720,1981,0.382562813,-5
spei_36m__1yr_wy7,Dataset_229,0.379981904,murray,729,1269,1998,0.379981904,2
spei_36m__1yr_wy7,Dataset_156,0.377808635,murray,542,1457,1999,0.377808635,1
spei_36m__1yr_wy7,Dataset_144.3,0.37438092,murray,446.3,1557.2,2003.5,0.37438092,3
spei_36m__1yr_wy7,Dataset_269,0.373375038,murray,373,1612,1985,0.373375038,0
spei_48m__1yr_wy7__QFCD_D3,Dataset_148,0.353053079,murray,215,1781.5,1996.5,0.353053079,-5
spei_48m__1yr_wy7__QFCD_D3,Dataset_149,0.353053079,murray,215,1781.5,1996.5,0.353053079,-5
spei_48m__1yr_wy7,Dataset_375,0.570142686,murray,275.1,1711.5,1986.6,0.570142686,-3
spei_48m__1yr_wy7,Dataset_265,0.458468187,murray,347,1646,1993,0.458468187,-5
spei_48m__1yr_wy7,Dataset_266,0.455438708,murray,347,1646,1993,0.455438708,-5
spei_48m__1yr_wy7,Dataset_148,0.436851677,murray,215,1781.5,1996.5,0.436851677,1
spei_48m__1yr_wy7,Dataset_149,0.436851677,murray,215,1781.5,1996.5,0.436851677,1
spei_48m__1yr_wy7,Dataset_153,0.427147173,murray,384,1617.5,2001.5,0.427147173,1
spei_48m__1yr_wy7,Dataset_154,0.427147173,murray,384,1617.5,2001.5,0.427147173,1
spei_48m__1yr_wy7,Dataset_229,0.411569153,murray,729,1269,1998,0.411569153,3
spei_48m__1yr_wy7,Dataset_233,0.395495942,murray,298,1698,1996,0.395495942,3
spei_48m__1yr_wy7,Dataset_144.4,0.386704343,murray,389.9609807,1572.984119,1962.9451,0.386704343,2
spei_48m__1yr_wy7,Dataset_339,0.385561637,murray,868,1140,2008,0.385561637,5
spei_48m__1yr_wy7,Dataset_238,0.375583765,murray,261,1720,1981,0.375583765,-4
spei_48m__1yr_wy7,Dataset_144.3,0.367565656,murray,446.3,1557.2,2003.5,0.367565656,4
spei_48m__1yr_wy7,Dataset_464,0.366747682,murray,1278.3,718.1,1996.4,0.366747682,-5
spei_48m__1yr_wy7,Dataset_609,0.360576482,murray,365,1629,1994,0.360576482,5
spei_48m__1yr_wy7,Dataset_150,0.359566125,murray,215,1781.5,1996.5,0.359566125,1
spei_48m__1yr_wy7,Dataset_151,0.359566125,murray,215,1781.5,1996.5,0.359566125,1
spei_48m__1yr_wy7,Dataset_615,0.35869665,murray,251,1743,1994,0.35869665,5
spei_48m__1yr_wy7,Dataset_437,0.355037427,murray,861,1144,2005,0.355037427,-4
spei_48m__1yr_wy7,Dataset_340,0.354657016,murray,3712,-1704,2008,0.354657016,1
spi_12m__1yr_wy7,Dataset_269,0.678100839,murray,373,1612,1985,0.678100839,-1
spi_12m__1yr_wy7,Dataset_8,0.498994798,murray,346,1639,1985,0.498994798,-1
spi_12m__1yr_wy7,Dataset_17,0.361029206,murray,310,1685,1995,0.361029206,-1
avg_temp__1yr_wy7,Dataset_461,0.671425598,noosa,1279.2,727.9,2007.1,0.671425598,-1
avg_temp__1yr_wy7,Dataset_337,0.618642865,noosa,1382,627,2009,0.618642865,4
avg_temp__1yr_wy7,Dataset_342,0.58201832,noosa,1382,627,2009,0.58201832,5
avg_temp__1yr_wy7,Dataset_457,0.560855821,noosa,1279.2,727.9,2007.1,0.560855821,5
avg_temp__1yr_wy7,Dataset_465,0.510908309,noosa,1278.3,718.1,1996.4,0.510908309,-1
avg_temp__1yr_wy7,Dataset_437,0.503912706,noosa,861,1144,2005,0.503912706,5
avg_temp__1yr_wy7,Dataset_459,0.496276186,noosa,1279.2,727.9,2007.1,0.496276186,1
avg_temp__1yr_wy7,Dataset_464,0.490107865,noosa,1278.3,718.1,1996.4,0.490107865,-1
avg_temp__1yr_wy7,Dataset_466,0.462784434,noosa,1278.3,718.1,1996.4,0.462784434,5
avg_temp__1yr_wy7,Dataset_405,0.462071981,noosa,2003,1,2004,0.462071981,-4
avg_temp__1yr_wy7,Dataset_456,0.457340429,noosa,1288,719.1,2007.1,0.457340429,-4
avg_temp__1yr_wy7,Dataset_458,0.447299644,noosa,1279.2,727.9,2007.1,0.447299644,1
avg_temp__1yr_wy7,Dataset_577,0.415209728,noosa,1394.6,614.7,2009.3,0.415209728,1
avg_temp__1yr_wy7,Dataset_579,0.402575649,noosa,1381.8,627.5,2009.3,0.402575649,0
avg_temp__1yr_wy7,Dataset_578,0.362260298,noosa,1381.8,627.5,2009.3,0.362260298,1
et_morton_potential__1yr_wy7,Dataset_11,0.432356369,noosa,323,1661,1984,0.432356369,-1
et_morton_potential__1yr_wy7,Dataset_335,0.429401003,noosa,1149,851,2000,0.429401003,5
et_morton_potential__1yr_wy7,Dataset_269,0.365519299,noosa,373,1612,1985,0.365519299,-1
rain__1yr_wy7,Dataset_269,0.430940294,noosa,373,1612,1985,0.430940294,-1
rain__1yr_wy7,Dataset_8,0.42318928,noosa,346,1639,1985,0.42318928,-1
spei_12m__1yr_wy7,Dataset_269,0.449900256,noosa,373,1612,1985,0.449900256,-1
spei_12m__1yr_wy7,Dataset_8,0.434754747,noosa,346,1639,1985,0.434754747,-1
spei_12m__1yr_wy7,Dataset_11,0.387709454,noosa,323,1661,1984,0.387709454,-1
spei_12m__1yr_wy7,Dataset_144.2,0.363333463,noosa,389.9609807,1572.984119,1962.9451,0.363333463,2
spei_24m__1yr_wy7__QFCD_D3,Dataset_459,0.366625842,noosa,1279.2,727.9,2007.1,0.366625842,-4
spei_36m__1yr_wy7__QFCD_D3,Dataset_459,0.388234047,noosa,1279.2,727.9,2007.1,0.388234047,1
spei_36m__1yr_wy7__QFCD_D3,Dataset_579,0.354774725,noosa,1381.8,627.5,2009.3,0.354774725,-3
spei_36m__1yr_wy7,Dataset_457,0.409275626,noosa,1279.2,727.9,2007.1,0.409275626,-4
spei_36m__1yr_wy7,Dataset_235,0.36707964,noosa,423,1559,1982,0.36707964,2
spei_36m__1yr_wy7,Dataset_455,0.353324059,noosa,551,1445.5,1996.5,0.353324059,0
spei_48m__1yr_wy7__QFCD_D3,Dataset_337,0.486184282,noosa,1382,627,2009,0.486184282,-3
spei_48m__1yr_wy7__QFCD_D3,Dataset_437,0.410564168,noosa,861,1144,2005,0.410564168,3
spei_48m__1yr_wy7__QFCD_D3,Dataset_406,0.397030053,noosa,2003,1,2004,0.397030053,-5
spei_48m__1yr_wy7__QFCD_D3,Dataset_458,0.396813694,noosa,1279.2,727.9,2007.1,0.396813694,-1
spei_48m__1yr_wy7__QFCD_D3,Dataset_342,0.36980054,noosa,1382,627,2009,0.36980054,-5
spei_48m__1yr_wy7__QFCD_D3,Dataset_577,0.365990468,noosa,1394.6,614.7,2009.3,0.365990468,-5
spei_48m__1yr_wy7__QFCD_D3,Dataset_200,0.3608274,noosa,776,1227,2003,0.3608274,-2
spei_48m__1yr_wy7__QFCD_D3,Dataset_391.3,0.3608274,noosa,776,1227,2003,0.3608274,-2
spei_48m__1yr_wy7__QFCD_D3,Dataset_405,0.350418975,noosa,2003,1,2004,0.350418975,-5
spei_48m__1yr_wy7,Dataset_457,0.407745028,noosa,1279.2,727.9,2007.1,0.407745028,-3
spei_48m__1yr_wy7,Dataset_458,0.371748543,noosa,1279.2,727.9,2007.1,0.371748543,-4
spi_12m__1yr_wy7,Dataset_269,0.430940294,noosa,373,1612,1985,0.430940294,-1
spi_12m__1yr_wy7,Dataset_8,0.42318928,noosa,346,1639,1985,0.42318928,-1
avg_temp__1yr_wy7,Dataset_461,0.558145524,pine,1279.2,727.9,2007.1,0.558145524,-1
avg_temp__1yr_wy7,Dataset_342,0.504656118,pine,1382,627,2009,0.504656118,5
avg_temp__1yr_wy7,Dataset_337,0.47729964,pine,1382,627,2009,0.47729964,-4
avg_temp__1yr_wy7,Dataset_437,0.445149286,pine,861,1144,2005,0.445149286,5
avg_temp__1yr_wy7,Dataset_457,0.441095499,pine,1279.2,727.9,2007.1,0.441095499,0
avg_temp__1yr_wy7,Dataset_464,0.404530041,pine,1278.3,718.1,1996.4,0.404530041,-1
avg_temp__1yr_wy7,Dataset_456,0.399777054,pine,1288,719.1,2007.1,0.399777054,-2
avg_temp__1yr_wy7,Dataset_465,0.387569073,pine,1278.3,718.1,1996.4,0.387569073,-1
avg_temp__1yr_wy7,Dataset_459,0.384017851,pine,1279.2,727.9,2007.1,0.384017851,1
avg_temp__1yr_wy7,Dataset_240,0.355067764,pine,374,1607,1981,0.355067764,-4
et_morton_potential__1yr_wy7,Dataset_11,0.480089512,pine,323,1661,1984,0.480089512,-1
et_morton_potential__1yr_wy7,Dataset_335,0.421908223,pine,1149,851,2000,0.421908223,5
et_morton_potential__1yr_wy7,Dataset_629,0.375302008,pine,573,1403,1976,0.375302008,-3
et_morton_potential__1yr_wy7,Dataset_269,0.369771809,pine,373,1612,1985,0.369771809,-1
et_morton_potential__1yr_wy7,Dataset_144.2,0.355809502,pine,389.9609807,1572.984119,1962.9451,0.355809502,2
rain__1yr_wy7,Dataset_269,0.399448531,pine,373,1612,1985,0.399448531,-1
rain__1yr_wy7,Dataset_8,0.371057393,pine,346,1639,1985,0.371057393,-1
spei_12m__1yr_wy7,Dataset_269,0.426447468,pine,373,1612,1985,0.426447468,-1
spei_12m__1yr_wy7,Dataset_144.2,0.403279711,pine,389.9609807,1572.984119,1962.9451,0.403279711,2
spei_12m__1yr_wy7,Dataset_8,0.391006496,pine,346,1639,1985,0.391006496,-1
spei_12m__1yr_wy7,Dataset_11,0.382619601,pine,323,1661,1984,0.382619601,-1
spei_12m__1yr_wy7,Dataset_242,0.357509727,pine,225,1776,2001,0.357509727,-1
spei_24m__1yr_wy7,Dataset_242,0.391986361,pine,225,1776,2001,0.391986361,-1
spei_24m__1yr_wy7,Dataset_245,0.351162877,pine,758,1250,2008,0.351162877,-1
spei_36m__1yr_wy7__QFCD_D3,Dataset_459,0.388402144,pine,1279.2,727.9,2007.1,0.388402144,-1
spei_36m__1yr_wy7__QFCD_D3,Dataset_458,0.370518626,pine,1279.2,727.9,2007.1,0.370518626,-1
spei_36m__1yr_wy7,Dataset_374,0.411352985,pine,275.1,1711.5,1986.6,0.411352985,-2
spei_36m__1yr_wy7,Dataset_242,0.411296831,pine,225,1776,2001,0.411296831,0
spei_36m__1yr_wy7,Dataset_392.3,0.39388664,pine,587.32,1423.23,2010.55,0.39388664,5
spei_36m__1yr_wy7,Dataset_250,0.386963188,pine,234,1762,1996,0.386963188,-1
spei_48m__1yr_wy7__QFCD_D3,Dataset_459,0.452385591,pine,1279.2,727.9,2007.1,0.452385591,-1
spei_48m__1yr_wy7__QFCD_D3,Dataset_458,0.422315988,pine,1279.2,727.9,2007.1,0.422315988,-1
spei_48m__1yr_wy7__QFCD_D3,Dataset_457,0.416647786,pine,1279.2,727.9,2007.1,0.416647786,0
spei_48m__1yr_wy7__QFCD_D3,Dataset_579,0.35833798,pine,1381.8,627.5,2009.3,0.35833798,-3
spei_48m__1yr_wy7__QFCD_D3,Dataset_456,0.350823076,pine,1288,719.1,2007.1,0.350823076,-1
spei_48m__1yr_wy7,Dataset_539,0.522035662,pine,2078.7,-95.3,1983.4,0.522035662,-5
spei_48m__1yr_wy7,Dataset_439,0.501176918,pine,2079.1,-95.1,1984,0.501176918,-5
spei_48m__1yr_wy7,Dataset_392.3,0.440303364,pine,587.32,1423.23,2010.55,0.440303364,5
spei_48m__1yr_wy7,Dataset_586,0.427923809,pine,443,1551,1994,0.427923809,-4
spei_48m__1yr_wy7,Dataset_465,0.375582459,pine,1278.3,718.1,1996.4,0.375582459,-5
spei_48m__1yr_wy7,Dataset_250,0.370228886,pine,234,1762,1996,0.370228886,-1
spei_48m__1yr_wy7,Dataset_437,0.367838116,pine,861,1144,2005,0.367838116,-5
spi_12m__1yr_wy7__QFCD_W3,Dataset_242,0.366735907,pine,225,1776,2001,0.366735907,0
spi_12m__1yr_wy7,Dataset_269,0.398980238,pine,373,1612,1985,0.398980238,-1
spi_12m__1yr_wy7,Dataset_8,0.370741967,pine,346,1639,1985,0.370741967,-1
avg_temp__1yr_wy7,Dataset_461,0.629469386,south_coast,1279.2,727.9,2007.1,0.629469386,-1
avg_temp__1yr_wy7,Dataset_342,0.619490043,south_coast,1382,627,2009,0.619490043,5
avg_temp__1yr_wy7,Dataset_337,0.585972943,south_coast,1382,627,2009,0.585972943,5
avg_temp__1yr_wy7,Dataset_457,0.534326163,south_coast,1279.2,727.9,2007.1,0.534326163,5
avg_temp__1yr_wy7,Dataset_459,0.518618101,south_coast,1279.2,727.9,2007.1,0.518618101,0
avg_temp__1yr_wy7,Dataset_437,0.506848019,south_coast,861,1144,2005,0.506848019,5
avg_temp__1yr_wy7,Dataset_458,0.481117174,south_coast,1279.2,727.9,2007.1,0.481117174,0
avg_temp__1yr_wy7,Dataset_466,0.473288157,south_coast,1278.3,718.1,1996.4,0.473288157,5
avg_temp__1yr_wy7,Dataset_579,0.470031809,south_coast,1381.8,627.5,2009.3,0.470031809,0
avg_temp__1yr_wy7,Dataset_456,0.462341428,south_coast,1288,719.1,2007.1,0.462341428,-2
avg_temp__1yr_wy7,Dataset_465,0.450114555,south_coast,1278.3,718.1,1996.4,0.450114555,4
avg_temp__1yr_wy7,Dataset_578,0.449166124,south_coast,1381.8,627.5,2009.3,0.449166124,1
avg_temp__1yr_wy7,Dataset_577,0.443300704,south_coast,1394.6,614.7,2009.3,0.443300704,1
avg_temp__1yr_wy7,Dataset_405,0.406192242,south_coast,2003,1,2004,0.406192242,-4
avg_temp__1yr_wy7,Dataset_455,0.400341872,south_coast,551,1445.5,1996.5,0.400341872,2
avg_temp__1yr_wy7,Dataset_464,0.357745659,south_coast,1278.3,718.1,1996.4,0.357745659,-1
et_morton_potential__1yr_wy7,Dataset_11,0.479897848,south_coast,323,1661,1984,0.479897848,-1
et_morton_potential__1yr_wy7,Dataset_335,0.460160427,south_coast,1149,851,2000,0.460160427,5
et_morton_potential__1yr_wy7,Dataset_144.2,0.387490929,south_coast,389.9609807,1572.984119,1962.9451,0.387490929,2
et_morton_potential__1yr_wy7,Dataset_629,0.381071701,south_coast,573,1403,1976,0.381071701,-3
et_morton_potential__1yr_wy7,Dataset_242,0.351849931,south_coast,225,1776,2001,0.351849931,-1
rain__1yr_wy7,Dataset_250,0.389675995,south_coast,234,1762,1996,0.389675995,-3
spei_12m__1yr_wy7,Dataset_11,0.376202421,south_coast,323,1661,1984,0.376202421,-1
spei_24m__1yr_wy7,Dataset_250,0.401905964,south_coast,234,1762,1996,0.401905964,-2
spei_24m__1yr_wy7,Dataset_242,0.400143912,south_coast,225,1776,2001,0.400143912,-1
spei_24m__1yr_wy7,Dataset_623,0.354788881,south_coast,362,1630,1992,0.354788881,0
spei_36m__1yr_wy7__QFCD_D3,Dataset_459,0.373870726,south_coast,1279.2,727.9,2007.1,0.373870726,-3
spei_36m__1yr_wy7,Dataset_250,0.4398926,south_coast,234,1762,1996,0.4398926,-1
spei_36m__1yr_wy7,Dataset_619,0.380879347,south_coast,364,1629,1993,0.380879347,2
spei_36m__1yr_wy7,Dataset_242,0.37514917,south_coast,225,1776,2001,0.37514917,0
spei_36m__1yr_wy7,Dataset_620,0.363858853,south_coast,363,1630,1993,0.363858853,2
spei_36m__1yr_wy7,Dataset_144.4,0.355201759,south_coast,389.9609807,1572.984119,1962.9451,0.355201759,-1
spei_48m__1yr_wy7__QFCD_D3,Dataset_459,0.373890421,south_coast,1279.2,727.9,2007.1,0.373890421,-2
spei_48m__1yr_wy7,Dataset_539,0.490885532,south_coast,2078.7,-95.3,1983.4,0.490885532,-5
spei_48m__1yr_wy7,Dataset_439,0.476387577,south_coast,2079.1,-95.1,1984,0.476387577,-5
spei_48m__1yr_wy7,Dataset_619,0.436265173,south_coast,364,1629,1993,0.436265173,3
spei_48m__1yr_wy7,Dataset_144.4,0.415142076,south_coast,389.9609807,1572.984119,1962.9451,0.415142076,0
spei_48m__1yr_wy7,Dataset_620,0.407479522,south_coast,363,1630,1993,0.407479522,3
spei_48m__1yr_wy7,Dataset_250,0.395723817,south_coast,234,1762,1996,0.395723817,-1
spei_48m__1yr_wy7,Dataset_586,0.38801044,south_coast,443,1551,1994,0.38801044,-4
spei_48m__1yr_wy7,Dataset_622,0.367013222,south_coast,363,1629,1992,0.367013222,2
spei_48m__1yr_wy7,Dataset_623,0.350830661,south_coast,362,1630,1992,0.350830661,2
spi_12m__1yr_wy7__QFCD_W3,Dataset_250,0.384536678,south_coast,234,1762,1996,0.384536678,-2
spi_12m__1yr_wy7__QFCD_W3,Dataset_628,0.352650331,south_coast,232,1747,1979,0.352650331,2
spi_12m__1yr_wy7,Dataset_250,0.389675995,south_coast,234,1762,1996,0.389675995,-3
et_morton_potential__1yr_wy7,Dataset_465,0.698958194,tully,1278.3,718.1,1996.4,0.698958194,-4
et_morton_potential__1yr_wy7,Dataset_464,0.66870802,tully,1278.3,718.1,1996.4,0.66870802,-4
et_morton_potential__1yr_wy7,Dataset_437,0.658876894,tully,861,1144,2005,0.658876894,1
et_morton_potential__1yr_wy7,Dataset_342,0.648345907,tully,1382,627,2009,0.648345907,-5
et_morton_potential__1yr_wy7,Dataset_337,0.623603944,tully,1382,627,2009,0.623603944,-5
et_morton_potential__1yr_wy7,Dataset_466,0.612831045,tully,1278.3,718.1,1996.4,0.612831045,-5
et_morton_potential__1yr_wy7,Dataset_396,0.606432052,tully,280,1718,1998,0.606432052,-2
et_morton_potential__1yr_wy7,Dataset_454,0.602349519,tully,1117.9,881.2,1999.1,0.602349519,-5
et_morton_potential__1yr_wy7,Dataset_408,0.567282782,tully,2017,-20,1997,0.567282782,0
et_morton_potential__1yr_wy7,Dataset_457,0.555407458,tully,1279.2,727.9,2007.1,0.555407458,2
et_morton_potential__1yr_wy7,Dataset_461,0.55454934,tully,1279.2,727.9,2007.1,0.55454934,1
et_morton_potential__1yr_wy7,Dataset_240,0.537703099,tully,374,1607,1981,0.537703099,2
et_morton_potential__1yr_wy7,Dataset_375,0.519974334,tully,275.1,1711.5,1986.6,0.519974334,-5
et_morton_potential__1yr_wy7,Dataset_405,0.495999404,tully,2003,1,2004,0.495999404,-5
et_morton_potential__1yr_wy7,Dataset_586,0.48574888,tully,443,1551,1994,0.48574888,-4
et_morton_potential__1yr_wy7,Dataset_156,0.471915081,tully,542,1457,1999,0.471915081,0
et_morton_potential__1yr_wy7,Dataset_237,0.467620794,tully,451,1547,1998,0.467620794,2
et_morton_potential__1yr_wy7,Dataset_467,0.462529295,tully,1278.3,718.1,1996.4,0.462529295,-4
et_morton_potential__1yr_wy7,Dataset_148,0.460170509,tully,215,1781.5,1996.5,0.460170509,-1
et_morton_potential__1yr_wy7,Dataset_149,0.460170509,tully,215,1781.5,1996.5,0.460170509,-1
et_morton_potential__1yr_wy7,Dataset_249,0.441942833,tully,234,1762,1996,0.441942833,-1
et_morton_potential__1yr_wy7,Dataset_269,0.421219133,tully,373,1612,1985,0.421219133,-1
et_morton_potential__1yr_wy7,Dataset_392.3,0.411548708,tully,587.32,1423.23,2010.55,0.411548708,3
et_morton_potential__1yr_wy7,Dataset_456,0.401733126,tully,1288,719.1,2007.1,0.401733126,-5
et_morton_potential__1yr_wy7,Dataset_459,0.394885181,tully,1279.2,727.9,2007.1,0.394885181,2
et_morton_potential__1yr_wy7,Dataset_242,0.392940144,tully,225,1776,2001,0.392940144,-1
et_morton_potential__1yr_wy7,Dataset_144.1,0.391625004,tully,446.3,1557.2,2003.5,0.391625004,-5
et_morton_potential__1yr_wy7,Dataset_252,0.387003852,tully,270,1726.78,1996.91,0.387003852,3
et_morton_potential__1yr_wy7,Dataset_144.2,0.37196752,tully,389.9609807,1572.984119,1962.9451,0.37196752,-3
et_morton_potential__1yr_wy7,Dataset_266,0.36715936,tully,347,1646,1993,0.36715936,0
et_morton_potential__1yr_wy7,Dataset_268,0.363622033,tully,425,1577,2002,0.363622033,-1
et_morton_potential__1yr_wy7,Dataset_583,0.36219458,tully,564,1430,1994,0.36219458,0
et_morton_potential__1yr_wy7,Dataset_153,0.360139147,tully,384,1617.5,2001.5,0.360139147,-1
et_morton_potential__1yr_wy7,Dataset_154,0.360139147,tully,384,1617.5,2001.5,0.360139147,-1
rain__1yr_wy7,Dataset_269,0.541952477,tully,373,1612,1985,0.541952477,-1
rain__1yr_wy7,Dataset_467,0.429831394,tully,1278.3,718.1,1996.4,0.429831394,-1
rain__1yr_wy7,Dataset_156,0.413925949,tully,542,1457,1999,0.413925949,-1
rain__1yr_wy7,Dataset_157,0.380000825,tully,235,1758,1993,0.380000825,-1
rain__1yr_wy7,Dataset_266,0.373966681,tully,347,1646,1993,0.373966681,-5
rain__1yr_wy7,Dataset_250,0.354728241,tully,234,1762,1996,0.354728241,-1
rain__1yr_wy7,Dataset_148,0.352143404,tully,215,1781.5,1996.5,0.352143404,-1
rain__1yr_wy7,Dataset_149,0.352143404,tully,215,1781.5,1996.5,0.352143404,-1
rain__1yr_wy7,Dataset_246,0.350331368,tully,978,1030,2008,0.350331368,-1
rain__1yr_wy7,Dataset_252,0.350123819,tully,270,1726.78,1996.91,0.350123819,3
spei_12m__1yr_wy7__QFCD_D3,Dataset_467,0.449099413,tully,1278.3,718.1,1996.4,0.449099413,2
spei_12m__1yr_wy7__QFCD_D3,Dataset_266,0.410506795,tully,347,1646,1993,0.410506795,-3
spei_12m__1yr_wy7__QFCD_D3,Dataset_148,0.386241045,tully,215,1781.5,1996.5,0.386241045,-4
spei_12m__1yr_wy7__QFCD_D3,Dataset_149,0.386241045,tully,215,1781.5,1996.5,0.386241045,-4
spei_12m__1yr_wy7__QFCD_D3,Dataset_339,0.385430048,tully,868,1140,2008,0.385430048,2
spei_12m__1yr_wy7__QFCD_D3,Dataset_265,0.38392421,tully,347,1646,1993,0.38392421,-3
spei_12m__1yr_wy7__QFCD_D3,Dataset_157,0.381390569,tully,235,1758,1993,0.381390569,-1
spei_12m__1yr_wy7,Dataset_269,0.551226992,tully,373,1612,1985,0.551226992,-1
spei_12m__1yr_wy7,Dataset_467,0.459874172,tully,1278.3,718.1,1996.4,0.459874172,-1
spei_12m__1yr_wy7,Dataset_156,0.441114232,tully,542,1457,1999,0.441114232,-1
spei_12m__1yr_wy7,Dataset_148,0.389164524,tully,215,1781.5,1996.5,0.389164524,-1
spei_12m__1yr_wy7,Dataset_149,0.389164524,tully,215,1781.5,1996.5,0.389164524,-1
spei_12m__1yr_wy7,Dataset_266,0.385691145,tully,347,1646,1993,0.385691145,0
spei_12m__1yr_wy7,Dataset_157,0.382807693,tully,235,1758,1993,0.382807693,-1
spei_12m__1yr_wy7,Dataset_252,0.372892693,tully,270,1726.78,1996.91,0.372892693,3
spei_12m__1yr_wy7,Dataset_237,0.367757212,tully,451,1547,1998,0.367757212,5
spei_12m__1yr_wy7,Dataset_250,0.365575941,tully,234,1762,1996,0.365575941,-1
